art_id	url	name	where	m_gender	a_gender	m_count	a_count	m_quotes	a_quotes	m_source	a_source
a079	https://www.washingtonpost.com/business/economy/nations-race-to-contain-widespread-hacking/2017/05/13/f6e5e992-3803-11e7-b412-62beef8121f7_story.html	Amber Rudd	both	female	female	3	3	62	67	True	True
a079	https://www.washingtonpost.com/business/economy/nations-race-to-contain-widespread-hacking/2017/05/13/f6e5e992-3803-11e7-b412-62beef8121f7_story.html	FedEx	manual_only	company						False	
a079	https://www.washingtonpost.com/business/economy/nations-race-to-contain-widespread-hacking/2017/05/13/f6e5e992-3803-11e7-b412-62beef8121f7_story.html	Microsoft	manual_only	company						False	
a079	https://www.washingtonpost.com/business/economy/nations-race-to-contain-widespread-hacking/2017/05/13/f6e5e992-3803-11e7-b412-62beef8121f7_story.html	National Health Service	manual_only	company						False	
a079	https://www.washingtonpost.com/business/economy/nations-race-to-contain-widespread-hacking/2017/05/13/f6e5e992-3803-11e7-b412-62beef8121f7_story.html	John D. Halamka	both	male	male	1	1	20	0	True	True
a079	https://www.washingtonpost.com/business/economy/nations-race-to-contain-widespread-hacking/2017/05/13/f6e5e992-3803-11e7-b412-62beef8121f7_story.html	Telefnica	auto_only		None		1				False
a079	https://www.washingtonpost.com/business/economy/nations-race-to-contain-widespread-hacking/2017/05/13/f6e5e992-3803-11e7-b412-62beef8121f7_story.html	Kaspersky Lab	auto_only		None		1				True
a080	https://www.washingtonpost.com/world/asia_pacific/as-us-retreats-in-the-asia-pacific-china-fills-the-void-with-an-ambitious-global-plan/2017/05/11/54771c0c-3593-11e7-ab03-aa29f656f13e_story.html	Tom Miller	both	male	male	1	2	45	61	True	True
a080	https://www.washingtonpost.com/world/asia_pacific/as-us-retreats-in-the-asia-pacific-china-fills-the-void-with-an-ambitious-global-plan/2017/05/11/54771c0c-3593-11e7-ab03-aa29f656f13e_story.html	Jan Gaspers	both	male	female	1	1		0	True	False
a080	https://www.washingtonpost.com/world/asia_pacific/as-us-retreats-in-the-asia-pacific-china-fills-the-void-with-an-ambitious-global-plan/2017/05/11/54771c0c-3593-11e7-ab03-aa29f656f13e_story.html	Trump	both	male	male	1	2		0	False	False
a080	https://www.washingtonpost.com/world/asia_pacific/as-us-retreats-in-the-asia-pacific-china-fills-the-void-with-an-ambitious-global-plan/2017/05/11/54771c0c-3593-11e7-ab03-aa29f656f13e_story.html	S. Frederick Starr	both	male	None	1	1		3	True	True
a080	https://www.washingtonpost.com/world/asia_pacific/as-us-retreats-in-the-asia-pacific-china-fills-the-void-with-an-ambitious-global-plan/2017/05/11/54771c0c-3593-11e7-ab03-aa29f656f13e_story.html	Paul Haenle	both	male	male	1	1	9	11	True	True
a080	https://www.washingtonpost.com/world/asia_pacific/as-us-retreats-in-the-asia-pacific-china-fills-the-void-with-an-ambitious-global-plan/2017/05/11/54771c0c-3593-11e7-ab03-aa29f656f13e_story.html	Rodrigo Duterte	both	male	male	1	1		0	False	False
a080	https://www.washingtonpost.com/world/asia_pacific/as-us-retreats-in-the-asia-pacific-china-fills-the-void-with-an-ambitious-global-plan/2017/05/11/54771c0c-3593-11e7-ab03-aa29f656f13e_story.html	Hillary Clinton	both	female	female	1	2		0	False	False
a080	https://www.washingtonpost.com/world/asia_pacific/as-us-retreats-in-the-asia-pacific-china-fills-the-void-with-an-ambitious-global-plan/2017/05/11/54771c0c-3593-11e7-ab03-aa29f656f13e_story.html	Matthew Pottinger	both	male	male	1	1		0	False	False
a080	https://www.washingtonpost.com/world/asia_pacific/as-us-retreats-in-the-asia-pacific-china-fills-the-void-with-an-ambitious-global-plan/2017/05/11/54771c0c-3593-11e7-ab03-aa29f656f13e_story.html	Matthew P. Goodman	both	male	male	2	2	80	93	True	True
a080	https://www.washingtonpost.com/world/asia_pacific/as-us-retreats-in-the-asia-pacific-china-fills-the-void-with-an-ambitious-global-plan/2017/05/11/54771c0c-3593-11e7-ab03-aa29f656f13e_story.html	Vladimir Putin	both	male	male	1	2		0	False	False
a080	https://www.washingtonpost.com/world/asia_pacific/as-us-retreats-in-the-asia-pacific-china-fills-the-void-with-an-ambitious-global-plan/2017/05/11/54771c0c-3593-11e7-ab03-aa29f656f13e_story.html	Aung San Suu Kyi	both	female	male	1	1		0	False	False
a080	https://www.washingtonpost.com/world/asia_pacific/as-us-retreats-in-the-asia-pacific-china-fills-the-void-with-an-ambitious-global-plan/2017/05/11/54771c0c-3593-11e7-ab03-aa29f656f13e_story.html	Narendra Modi	both	male	None	1	1		0	False	False
a080	https://www.washingtonpost.com/world/asia_pacific/as-us-retreats-in-the-asia-pacific-china-fills-the-void-with-an-ambitious-global-plan/2017/05/11/54771c0c-3593-11e7-ab03-aa29f656f13e_story.html	Xi Jinping	both	male	male	6	3		0	False	False
a080	https://www.washingtonpost.com/world/asia_pacific/as-us-retreats-in-the-asia-pacific-china-fills-the-void-with-an-ambitious-global-plan/2017/05/11/54771c0c-3593-11e7-ab03-aa29f656f13e_story.html	Obama	both	male	male	1	1		0	False	False
a081	https://www.washingtonpost.com/classic-apps/the-painful-truth-about-teeth/2017/05/13/bf5ae92a-2f5f-11e7-9dec-764dc781686f_story.html	Louis Sullivan	both	male	male	1	1	3	3	True	True
a081	https://www.washingtonpost.com/classic-apps/the-painful-truth-about-teeth/2017/05/13/bf5ae92a-2f5f-11e7-9dec-764dc781686f_story.html	Patricia Higgins	both	female	female	2	2	19	24	True	True
a081	https://www.washingtonpost.com/classic-apps/the-painful-truth-about-teeth/2017/05/13/bf5ae92a-2f5f-11e7-9dec-764dc781686f_story.html	Trump	both	male	male	12	7	30	8	True	True
a081	https://www.washingtonpost.com/classic-apps/the-painful-truth-about-teeth/2017/05/13/bf5ae92a-2f5f-11e7-9dec-764dc781686f_story.html	George Acs	both	male	male	4	1	28	0	True	True
a081	https://www.washingtonpost.com/classic-apps/the-painful-truth-about-teeth/2017/05/13/bf5ae92a-2f5f-11e7-9dec-764dc781686f_story.html	Dee Matello	both	female	non-living	24	7	299	174	True	True
a081	https://www.washingtonpost.com/classic-apps/the-painful-truth-about-teeth/2017/05/13/bf5ae92a-2f5f-11e7-9dec-764dc781686f_story.html	Billy Joel	both	male	male	1	1		0	False	False
a081	https://www.washingtonpost.com/classic-apps/the-painful-truth-about-teeth/2017/05/13/bf5ae92a-2f5f-11e7-9dec-764dc781686f_story.html	unknown	manual_only	female		1		13		True	
a081	https://www.washingtonpost.com/classic-apps/the-painful-truth-about-teeth/2017/05/13/bf5ae92a-2f5f-11e7-9dec-764dc781686f_story.html	Robert Testani	both	male	male	1	1	9	8	True	True
a081	https://www.washingtonpost.com/classic-apps/the-painful-truth-about-teeth/2017/05/13/bf5ae92a-2f5f-11e7-9dec-764dc781686f_story.html	Barack Obama	both	male	male	2	2		0	False	False
a081	https://www.washingtonpost.com/classic-apps/the-painful-truth-about-teeth/2017/05/13/bf5ae92a-2f5f-11e7-9dec-764dc781686f_story.html	George H. W. Bush	manual_only	male		1				False	
a081	https://www.washingtonpost.com/classic-apps/the-painful-truth-about-teeth/2017/05/13/bf5ae92a-2f5f-11e7-9dec-764dc781686f_story.html	George H.W. Bush	auto_only		male		1				False
a081	https://www.washingtonpost.com/classic-apps/the-painful-truth-about-teeth/2017/05/13/bf5ae92a-2f5f-11e7-9dec-764dc781686f_story.html	Perdue	auto_only		None		1				False
a082	https://www.washingtonpost.com/lifestyle/travel/what-all-the-recent-united-airlines-headlines-may-mean-for-travelers/2017/04/27/faf0e5ee-26df-11e7-b503-9d616bd5a305_story.html	United Airlines	manual_only	company						False	
a082	https://www.washingtonpost.com/lifestyle/travel/what-all-the-recent-united-airlines-headlines-may-mean-for-travelers/2017/04/27/faf0e5ee-26df-11e7-b503-9d616bd5a305_story.html	Delta Airlines	manual_only	company						False	
a082	https://www.washingtonpost.com/lifestyle/travel/what-all-the-recent-united-airlines-headlines-may-mean-for-travelers/2017/04/27/faf0e5ee-26df-11e7-b503-9d616bd5a305_story.html	David Corsun	both	male	male	2	2	38	45	True	True
a082	https://www.washingtonpost.com/lifestyle/travel/what-all-the-recent-united-airlines-headlines-may-mean-for-travelers/2017/04/27/faf0e5ee-26df-11e7-b503-9d616bd5a305_story.html	Peter Vlitas	both	male	male	1	1	31	13	True	True
a082	https://www.washingtonpost.com/lifestyle/travel/what-all-the-recent-united-airlines-headlines-may-mean-for-travelers/2017/04/27/faf0e5ee-26df-11e7-b503-9d616bd5a305_story.html	American	manual_only	company						False	
a082	https://www.washingtonpost.com/lifestyle/travel/what-all-the-recent-united-airlines-headlines-may-mean-for-travelers/2017/04/27/faf0e5ee-26df-11e7-b503-9d616bd5a305_story.html	Janet Bednarek	both	female	female	1	1	32	37	True	True
a082	https://www.washingtonpost.com/lifestyle/travel/what-all-the-recent-united-airlines-headlines-may-mean-for-travelers/2017/04/27/faf0e5ee-26df-11e7-b503-9d616bd5a305_story.html	David Dao	both	male	male	6	5		0	False	False
a082	https://www.washingtonpost.com/lifestyle/travel/what-all-the-recent-united-airlines-headlines-may-mean-for-travelers/2017/04/27/faf0e5ee-26df-11e7-b503-9d616bd5a305_story.html	Hani Mahmassani	both	male	male	1	1	19	0	True	False
a082	https://www.washingtonpost.com/lifestyle/travel/what-all-the-recent-united-airlines-headlines-may-mean-for-travelers/2017/04/27/faf0e5ee-26df-11e7-b503-9d616bd5a305_story.html	Tricia Kalinowski	both	female	female	1	1	21	0	True	True
a083	https://www.washingtonpost.com/news/innovations/wp/2017/04/08/why-tiny-electric-planes-and-25-tickets-could-be-the-future-of-air-travel/	Graham Warwick	both	male	male	1	1		30	True	True
a083	https://www.washingtonpost.com/news/innovations/wp/2017/04/08/why-tiny-electric-planes-and-25-tickets-could-be-the-future-of-air-travel/	Uber	manual_only	company						False	
a083	https://www.washingtonpost.com/news/innovations/wp/2017/04/08/why-tiny-electric-planes-and-25-tickets-could-be-the-future-of-air-travel/	Larry Page	both	male	male	1	1		0	False	False
a083	https://www.washingtonpost.com/news/innovations/wp/2017/04/08/why-tiny-electric-planes-and-25-tickets-could-be-the-future-of-air-travel/	Zunum Aero	both	company	male		1		40	False	True
a083	https://www.washingtonpost.com/news/innovations/wp/2017/04/08/why-tiny-electric-planes-and-25-tickets-could-be-the-future-of-air-travel/	JetBlue Technology Ventures	manual_only	company						False	
a083	https://www.washingtonpost.com/news/innovations/wp/2017/04/08/why-tiny-electric-planes-and-25-tickets-could-be-the-future-of-air-travel/	DARPA	manual_only	company						False	
a083	https://www.washingtonpost.com/news/innovations/wp/2017/04/08/why-tiny-electric-planes-and-25-tickets-could-be-the-future-of-air-travel/	Bonny Simi	both	female	female	3	2		9	True	True
a083	https://www.washingtonpost.com/news/innovations/wp/2017/04/08/why-tiny-electric-planes-and-25-tickets-could-be-the-future-of-air-travel/	Ashish Kumar	both	male	male	6	6		0	True	True
a083	https://www.washingtonpost.com/news/innovations/wp/2017/04/08/why-tiny-electric-planes-and-25-tickets-could-be-the-future-of-air-travel/	Boeing HorizonX	manual_only	company		2				True	
a083	https://www.washingtonpost.com/news/innovations/wp/2017/04/08/why-tiny-electric-planes-and-25-tickets-could-be-the-future-of-air-travel/	Andrew J. Hawkins	both	male	male	2	2		19	True	True
a083	https://www.washingtonpost.com/news/innovations/wp/2017/04/08/why-tiny-electric-planes-and-25-tickets-could-be-the-future-of-air-travel/	Airbus	manual_only	company						False	
a083	https://www.washingtonpost.com/news/innovations/wp/2017/04/08/why-tiny-electric-planes-and-25-tickets-could-be-the-future-of-air-travel/	Wright Electric	manual_only	company						False	
a083	https://www.washingtonpost.com/news/innovations/wp/2017/04/08/why-tiny-electric-planes-and-25-tickets-could-be-the-future-of-air-travel/	Tesla	auto_only		female		1				False
a083	https://www.washingtonpost.com/news/innovations/wp/2017/04/08/why-tiny-electric-planes-and-25-tickets-could-be-the-future-of-air-travel/	Courtesy Zunum Aero	auto_only		None		1				False
a084	https://www.washingtonpost.com/news/energy-environment/wp/2017/05/09/earth-could-break-through-a-major-climate-threshold-in-the-next-15-years-scientists-warn	Trump	both	male	None	1	1		0	False	False
a084	https://www.washingtonpost.com/news/energy-environment/wp/2017/05/09/earth-could-break-through-a-major-climate-threshold-in-the-next-15-years-scientists-warn	Kevin Trenberth	both	male	male	3	3	28	33	True	True
a084	https://www.washingtonpost.com/news/energy-environment/wp/2017/05/09/earth-could-break-through-a-major-climate-threshold-in-the-next-15-years-scientists-warn	Benjamin Henley	both	male	male	4	4	50	55	True	True
a084	https://www.washingtonpost.com/news/energy-environment/wp/2017/05/09/earth-could-break-through-a-major-climate-threshold-in-the-next-15-years-scientists-warn	Andrew King	both	male	male	1	1		0	False	False
a084	https://www.washingtonpost.com/news/energy-environment/wp/2017/05/09/earth-could-break-through-a-major-climate-threshold-in-the-next-15-years-scientists-warn	Gerald Meehl	both	male	male	4	4	86	94	True	True
a084	https://www.washingtonpost.com/news/energy-environment/wp/2017/05/09/earth-could-break-through-a-major-climate-threshold-in-the-next-15-years-scientists-warn	John Fasullo	both	male	male	2	3	1	1	True	True
a085	https://www.washingtonpost.com/news/innovations/wp/2017/05/03/in-the-future-virtual-assistants-will-not-only-take-orders-theyll-have-ideas-of-their-own/	Intuition Robotics	manual_only	company						False	
a085	https://www.washingtonpost.com/news/innovations/wp/2017/05/03/in-the-future-virtual-assistants-will-not-only-take-orders-theyll-have-ideas-of-their-own/	Justine Cassell	both	female	female	4	4	70	78	True	True
a085	https://www.washingtonpost.com/news/innovations/wp/2017/05/03/in-the-future-virtual-assistants-will-not-only-take-orders-theyll-have-ideas-of-their-own/	William Mark	both	male	male	4	4	124	119	True	True
a085	https://www.washingtonpost.com/news/innovations/wp/2017/05/03/in-the-future-virtual-assistants-will-not-only-take-orders-theyll-have-ideas-of-their-own/	ElliQ	both	robot	None		2		0	False	False
a085	https://www.washingtonpost.com/news/innovations/wp/2017/05/03/in-the-future-virtual-assistants-will-not-only-take-orders-theyll-have-ideas-of-their-own/	Dor Skuler	both	male	male	4	4	48	53	True	True
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Darry Sragow	both	male	male	1	1	7	0	True	False
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Lenore Albert-Sheridan	both	male	female	1	1		0	False	False
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Arnold Schwarzenegger	both	male	male	1	1		0	False	False
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Joey Aszterbaum	both	male	male	3	3	60	72	True	True
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Jason McDaniel	both	male	male	2	2	21	23	True	True
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Joe Biden	both	male	male	1	1		0	False	True
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Hillary Clinton	both	female	female	1	1		0	False	False
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Don Nielsen	both	male	male	1	1	30	35	True	True
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Nancy Pelosi	both	female	female	1	1		0	False	False
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Donald Trump	both	male	male	2	1		0	False	False
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	John Burton	both	male	male	1	1		0	False	False
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Joe Pesci	both	male	male	1	1		0	False	False
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Eric Bauman	both	male	male	17	17	123	122	True	True
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Bernie Sanders	both	male	male	6	5		0	False	False
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Kimberly Ellis	both	female	female	16	17	112	130	True	True
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Christine Pelosi	both	female	female	1	1	62	79	True	True
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Holly Mitchell	both	female	female	2	2	26	29	True	True
a091	http://www.latimes.com/politics/la-pol-ca-democratic-party-chair-20170516-story.html	Trump	auto_only		None		1				False
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Jean-Marie Le Pen	manual_only	male		1				False	
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Philippe Etienne	both	male	male	1	1		0	False	False
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Nicolas Ghesquiere	both	male	male	1	1		0	False	False
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Francois Hollande	both	male	male	4	2		0	False	False
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Francois Mitterrand	both	male	male	1	1		0	False	False
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Marine Le Pen	manual_only	female		4				False	
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Emmanuel Macron	both	male	male	18	18	112	91	True	True
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Alexis Kohler	both	male	female	1	1		0	False	False
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Nicolas Sarkozy	both	male	male	1	1		0	False	False
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Patrick Weil	both	male	male	2	2	84	39	True	True
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Jacques Chirac	both	male	male	1	1		0	False	False
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Brigitte Macron	both	female	female	1	1		0	False	False
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Le Pen	auto_only		female		4				False
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Elysee	auto_only		non-living		1				False
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Jean-Marie Pen	auto_only		None		1				False
a092	https://www.bloomberg.com/politics/articles/2017-05-13/macron-takes-charge-of-divided-france-as-youngest-ever-president	Louis Vuitton	auto_only		male		1				False
a093	http://www.latimes.com/science/sciencenow/la-sci-sn-eclipse-science-20170512-htmlstory.html	Ed DeLuca	both	male	male	3	3	44	38	True	True
a093	http://www.latimes.com/science/sciencenow/la-sci-sn-eclipse-science-20170512-htmlstory.html	Shadia Habbal	both	female	female	4	4	37	24	True	True
a093	http://www.latimes.com/science/sciencenow/la-sci-sn-eclipse-science-20170512-htmlstory.html	Matt Penn	both	male	male	4	3	63	76	True	True
a093	http://www.latimes.com/science/sciencenow/la-sci-sn-eclipse-science-20170512-htmlstory.html	Jay Pasachoff	both	male	male	3	3		0	True	True
a093	http://www.latimes.com/science/sciencenow/la-sci-sn-eclipse-science-20170512-htmlstory.html	Kelvin	auto_only		male		2				False
a094	http://www.latimes.com/politics/la-pol-sac-california-gender-pay-gap-20170516-story.html	Susan Talamantes Eggman	manual_only	female		3		45		True	
a094	http://www.latimes.com/politics/la-pol-sac-california-gender-pay-gap-20170516-story.html	Jerry Brown	both	male	male	1	1		0	False	False
a094	http://www.latimes.com/politics/la-pol-sac-california-gender-pay-gap-20170516-story.html	Lauri Damrell	both	female	female	1	1	21	0	True	True
a094	http://www.latimes.com/politics/la-pol-sac-california-gender-pay-gap-20170516-story.html	Rosie the Riveter	both	female	female	1	1		0	False	False
a094	http://www.latimes.com/politics/la-pol-sac-california-gender-pay-gap-20170516-story.html	Lorena Gonzales Fletcher	manual_only	female		1				False	
a094	http://www.latimes.com/politics/la-pol-sac-california-gender-pay-gap-20170516-story.html	Jim Cooper	both	male	male	5	5	36	37	True	True
a094	http://www.latimes.com/politics/la-pol-sac-california-gender-pay-gap-20170516-story.html	Hannah-Beth Jackson	both	female	None	1	1	9	12	True	True
a094	http://www.latimes.com/politics/la-pol-sac-california-gender-pay-gap-20170516-story.html	Richard Gillihan	both	male	male	2	2	23	27	True	True
a094	http://www.latimes.com/politics/la-pol-sac-california-gender-pay-gap-20170516-story.html	Joe DeAnda	both	male	male	2	2	25	26	True	True
a094	http://www.latimes.com/politics/la-pol-sac-california-gender-pay-gap-20170516-story.html	Maia Downs	both	female	female	4	2	42	48	True	True
a094	http://www.latimes.com/politics/la-pol-sac-california-gender-pay-gap-20170516-story.html	Assemblywoman Susan Talamantes Eggman	auto_only		None		2				True
a094	http://www.latimes.com/politics/la-pol-sac-california-gender-pay-gap-20170516-story.html	Barbara	auto_only		female		1				False
a094	http://www.latimes.com/politics/la-pol-sac-california-gender-pay-gap-20170516-story.html	Assemblywoman Lorena Gonzalez Fletcher	auto_only		None		1				False
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Darren Parker	both	male	male	5	6	46	100	True	True
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Mary Hughes	both	female	female	1	1		0	False	True
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	David Ely	both	male	male	1	1		0	False	False
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Justin Levitt	both	male	male	1	1		0	False	False
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Morgan Kousser	both	male	female	1	1		0	False	False
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Juan Carillo	both	male	male	2	2	30	34	True	True
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Phil Willon	both	male	male	1	1		0	True	False
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Milton Grimes	both	male	male	1	1		0	False	False
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Steve Bannon	both	male	male	1	1		6	False	True
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Kevin Shenkman	manual_only	male		15		69		True	
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Antonio Gonzalez	both	male	male	3	2	79	33	True	True
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	R. Rex Parris	both	male	None	1	1		0	False	False
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Rodney King	both	male	male	1	1		0	False	False
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Shenkman	auto_only		male		14				True
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Gonzales	auto_only		male		1				True
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Breitbart	auto_only		None		4				False
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Kevin	auto_only		male		1				False
a095	http://www.latimes.com/local/abcarian/la-me-abcarian-shenkman-voting-20170514-story.html	Wildomar	auto_only		None		1				False
a096	http://www.latimes.com/nation/la-na-nixon-tapes-20170512-htmlstory.html	Luke Nichter	both	male	male	3	3	65	32	True	True
a096	http://www.latimes.com/nation/la-na-nixon-tapes-20170512-htmlstory.html	Ken Hughes	manual_only	male		4				True	
a096	http://www.latimes.com/nation/la-na-nixon-tapes-20170512-htmlstory.html	Donald Trump	both	male	male	8	6	19	0	True	True
a096	http://www.latimes.com/nation/la-na-nixon-tapes-20170512-htmlstory.html	Sean Spicer	both	male	male	1	1	9	0	False	False
a096	http://www.latimes.com/nation/la-na-nixon-tapes-20170512-htmlstory.html	James Comey	both	male	male	3	3	98	0	True	False
a096	http://www.latimes.com/nation/la-na-nixon-tapes-20170512-htmlstory.html	Nixon	both	male	male	12	12		44	False	True
a096	http://www.latimes.com/nation/la-na-nixon-tapes-20170512-htmlstory.html	Hughes	auto_only		male		3				True
a107	http://www.sacbee.com/news/politics-government/capitol-alert/article151685007.html	Tom Perez	both	male	male	9	9	56	55	True	True
a107	http://www.sacbee.com/news/politics-government/capitol-alert/article151685007.html	Hillary Clinton	both	female	female	1	1		0	False	False
a107	http://www.sacbee.com/news/politics-government/capitol-alert/article151685007.html	Donald Trump	both	male	male	2	3		0	False	False
a107	http://www.sacbee.com/news/politics-government/capitol-alert/article151685007.html	John Burton	both	male	male	1	1	8	0	True	True
a107	http://www.sacbee.com/news/politics-government/capitol-alert/article151685007.html	Bernie Sanders	both	male	male	2	2		0	False	False
a107	http://www.sacbee.com/news/politics-government/capitol-alert/article151685007.html	Keith Ellison	both	male	male	1	1		0	False	False
a107	http://www.sacbee.com/news/politics-government/capitol-alert/article151685007.html	RoseAnn DeMoro	both	female	female	2	2	24	32	True	True
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Anthony Rendon	both	male	male	1	1		0	False	False
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Pete Wilson	both	male	male	1	1		0	False	False
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Mike Van Gorder	both	male	male	1	1	18	14	True	True
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Jerry Brown	both	male	male	1	2		0	False	False
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	John Van de Kamp	both	male	male	1	1		0	False	False
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Tom Perez	both	male	male	1	1		0	False	False
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Andrew Acosta	both	male	male	1	1	30	35	True	True
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Gavin Newsom	both	male	male	3	5	15	23	True	True
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Donald Trump	both	male	male	1	2		0	False	False
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Garry South	both	male	male	2	2	6	7	False	True
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Tom Steyer	both	male	male	2	2	60	68	True	True
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Dianne Feinstein	both	female	female	1	1		0	False	False
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Eric Bauman	both	male	male	2	2		0	False	False
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Bernie Sanders	both	male	male	2	1		0	False	False
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Kimberly Ellis	both	female	female	2	2		0	False	False
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	RoseAnn DeMoro	both	female	female	6	6	74	85	True	True
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Jazzy Jeff	manual_only	male		1				False	
a108	http://www.sacbee.com/news/politics-government/capitol-alert/article151854382.html	Antonio Villaraigosa	both	male	male	3	3	58	41	True	True
